index,review,rating,acting,directing,script,sound,fun
1314,존잼 별한개뺀이유는 드라마가 좀더 재밋엇던거같음,9,0,0,0,0,1
1315,우에노 주리 개 매력있음,10,0,0,0,0,0
1316,나만그런가? 뭔가 빠진듯한 느낌..ㅋㅋㅋ,8,0,0,0,0,0
1317,주말에 드라마부터 영화까지 달렸네요. 드라마는 일본 살 때 본방으로 보고 쇼킹했는데 다시 보니 감동이 더 많네요. 특별판이랑 영화도 두번째로 보는건데 역시 감동이....중간에 다소 늘어지는 부분도 있었지만 그래도 너무 재밌게 봤어요. 감동은 당연^^,9,0,0,1,0,1
1318,솔직히 내일도 칸타빌레 좀 걱정됨 일본은 미리 제작하는데 우리나라는 너무빡세서 솔직히 망치지만 않았으면하는 바램,10,0,0,0,0,0
1319,밤샘을 밥먹듯이 하며 보게 되는 영화,10,0,0,0,0,0
1320,제발 윤아가 욕먹는 사태가 나지않았으면...노다메역은 아무나 소화하는것이 아닙니다...,10,0,0,0,0,0
1321,뒷이야기 좀만 더 보여줬으면 했지만...ㅠㅠ 노다메 진짜 최고다ㅠㅠㅠ,10,0,0,1,0,0
1322,우와....진짜영화평점처음이다10점이다,10,0,0,0,0,0
1323,드라마  영화 모두 정말 좋다! 만화같은 연출도 재미있고 :)무엇보다 자신들의 꿈을 향해 거침없이 나아가려는 주인공들의 모습이 자극이 많이 되었고 그러면서 서로를 보듬어주는 연인의 모습이 정말 달달했음...♡,10,0,1,0,0,1
1324,노다메칸타빌레가한국판드라마로나온다는기사를보고이게무슨내용인지궁금해서 드라마영화다봣는데진짜명작인듯 치아키센빠잊잘생겻어ㅜㅜㅜ노다메짱ㅠㅡ다보고되게아쉬웠다 둘이다시작품으로맍날수는없는건가,10,0,0,0,0,0
1325,명작 명작 명작 명작 명작,10,0,0,0,0,0
1326,최종악장에서의 우에노주리와 타마키히로시의 연기가 너무 좋았다..,10,1,0,0,0,0
1327,진짜 노다메 칸타빌레는 명작입니다,10,0,0,0,0,0
1328,몇번이나 반복해서 봤던 드라마의 최종악장~!!,10,0,0,0,0,0
1329,아.이.거.일.본.꺼.였.나.여,1,0,0,0,0,0
1330,윤아가 나오거나 안나오거나 일본편에 평점을 그따구로 주냐적어도 한국판보다 1000배는 더 재밌을듯,10,0,0,0,0,1
1331,오구구 구래쪄여? 최.종.악.장. 평론하는 곳이에용~~?? 우쭈쭈,1,0,0,0,0,0
1332,유일한 단점은 국적이 일본.,1,0,0,0,0,0
1333,아리아리아리아리으리으리,1,0,0,0,0,0
1334,얔ㅋㅋㅋ 윤아고 뭐시고 여긴 영화 평론하는 곳이야 ㅋㅋㅋ 최.종.악.장 평론하는 곳이라고 ㅋㅋ 윤아 얘기 할꺼면 페이스북 트위터 블로그..  하여튼 많은데 왜 상관없는 영화에 윤아 얘기를 날려 ㅋㅋㅋ 그렇게 해서 별점 올리고 떨어뜨리는애들 진짜 많을세,10,0,0,0,0,0
1335,오 꿀잼인듯  그럼 노다메는 노다메가 아니게 되는건가?,10,0,0,0,0,1
1336,진짜짱이다 너무잼잇다,10,0,0,0,0,1
1337,한국에는 정녕 노다메 같이 사랑스러운 여자는 없단 말인가,10,0,0,0,0,0
1338,이렇게 재밌는걸 전 왜 이제야 봤을까요ㅜㅜ진짜 최고인듯!!노다메짱♥♥♥♥,10,0,0,0,0,1
1339,드라마를 본 사람이면 알것이다,10,0,0,0,0,0
1340,태어나서 한번쯤은 꼭 봐야하는 영화인듯함. 본사람들은 알겠지만 안보면 안봤지 한번보면 두번 세번은 보는 영화인듯. 다보고도 여운이 남는 영화였음.정말 추천,10,0,0,1,0,0
1341,내생에 최고의 드라마.,10,0,0,0,0,0
1342,정말 몇번을 다시보고 다시봐도 보는내내 빠져드는 영화,10,0,0,0,0,0
1343,짱ㅎㅎㅎㅎ후하리ㅔ흘라헿ㄹ,10,0,0,0,0,0
1344,노다메와 치아키의 음악에 대한 열정에 큰 감동을 받았고 내 일을 즐기지 못하는 내가 부끄러워 졌다.. 둘다 이쁘고 멋있고..ㅠㅠ 드라마부터 sp  영화까지 장대한 여정이였기에 여운이 많이남고 너무 아쉽다 ..,10,0,0,1,0,0
1345,잊혀지지않는.. 아니 잊을수없는 노다메쨩 치아키센빠이... 내가가장좋아하는 일드.... 이걸보고 일본을 좋아하게되었다.제발 한국판 노다메칸타빌레가 원작을 망치는일이 없기를간절히 기도합니다,10,0,0,0,0,0
1346,최고의 일드다♥노다메♥,10,0,0,0,0,0
1347,치아키센빠이는 아직도 잊혀지지 않는다...,10,0,0,0,0,0
1348,내가 가장좋아하는 일드,10,0,0,0,0,0
1349,진짜재미있고제발망치질않길,10,0,0,0,0,1
1350,처음부터노다메는 심은경아니면 상상할수없다고생각했음..제발 심은경이 노다메 됫으면!!,10,0,0,0,0,0
1351,개인적으로 한국판 노다메는 천우희가 하는게 가장 어울릴것같은 개인적인생각...만화 원작에서의 이상적인 노다메와 가장 닮았고 한공주보니 연기력도 될것같다,10,1,0,0,0,0
1352,일본 드라마 영화에 대한 편견으로 나는 일본물을 보지 않았다 하지만 노다메 칸타빌레는 너무 재밌어서 드라마부터 영화까지 일주일만에 밤을 새고봤다 음악에대한 순수한 사랑과 배우들의 연기가 돋보여서 나를 매료시킬 수 있지 않았나 생각한다,9,1,0,0,1,1
1353,이번에 오랜만에 다시 다봤는데 정말 재밌네요^^본거지만  또 봐도 재밌습니다ㅎ,10,0,0,0,0,1
1354,윤아가 노다메역할하면 안본다 진심,1,0,0,0,0,0
1355,여운이 가득  어디선가 꿈을 이루며 살고 있을 그들의 뒷날이 더 기다려지는 이야기.,10,0,0,1,0,0
1356,윤아는 개.오.바 임 차라리 우에노주리 한국어 가르쳐서 연기시키는게 더나을듯,10,1,0,0,0,0
1357,내가본 드라마와 영화 중 최고!! 오래 기억될 작품일꺼같다!!!,10,0,0,0,0,0
1358,제발 윤아 아니게해주세요 ㅠㅠ,10,0,0,0,0,0
1359,노다메짱~ 이 영화를 본 후 부터 우에노 쥬리의 팬이 되었다.,10,0,0,0,0,0
1360,불교적인 영화. 인생의 쾌락은  부질없다는것. 드는숨에 기쁨과 행복을 느끼는  지금이 내 인생의 모든것.,10,0,0,0,0,0
1361,윤아땜에 엠한 영화에 별점말아먹는 덕후 새퀴들 땜에 10점 보탠다 아오 정신병자들ㅡㅡ,10,0,0,0,0,0
1362,노다메 이하나추천합니다!!!!메리대구갘이 해주시면 진짜잘하실것같은데 ㅠㅜㅠㅜ윤아얼마나 잘해내나보자...,10,0,0,0,0,0
1363,굿굿 엄청나게 재미져요,10,0,0,0,0,1
1364,윤아가 안맞는건데 왜 이 영화에다가 별점 테러를 함? 이 영화랑 윤아랑 전혀 상관 없는데... 모자르신건가들?,10,0,0,0,0,0
1365,아니 윤아 메구미 역에 솔직히 안맞는다는거 다 아는데 왜 여기와서 별점테러합니까?ㅡㅡ,10,0,0,0,0,0
1366,장난들 하십니까? 윤아 이쁘죠 이쁜거아는데 노다메구미역에 맞다고 생각하시고 뽑은건지;; 그냥 아이돌써서 시청률 올리려는 걸로밖엔 안보이는데요? 노다메 얼나나 재밋게봤는데.. 윤아가 여주맡으면 망해요 백퍼ㅋㅋ아이돌쓸거면 연기라도 잘하는애로 쓰던가;;휴,1,1,0,0,0,0
1367,노다메 드라마부터 쭉 봐왔고 몇번을 다시보는지 모르겠어요.눈과 귀가 황홀한 작품이었습니다. 특히 최종악장의 엔딩이 너무 맘에들어요♥ 정말정말 최고예요!!,10,0,1,0,1,0
1368,윤아가말이되나요제발다시생각해주길바래요ㅜ진짜연기자다운사람으로진짜어딜윤아가 .. ..  제발거짓말이라고해줘요,1,1,0,0,0,0
1369,밑에분 때문에 더 먹을듯,1,0,0,0,0,0
1370,원작과리메이크작이똑같으라는법있나요?윤아도이미지변신하고우리나라에맞게변하고그러는거지무턱대고욕하는인간들 한심하다진짜;;윤아짱짱짱♥입장바꿔생각을할줄알아야지ㅉ,10,0,0,0,0,0
1371,노다메를 망치는일은없길 내가 가장좋아하는 일드인데..  윤아를싫어하는건아니지만 이번캐스팅하려는건 정말 아닌듯 ..  망치지말아주길,10,1,0,0,0,0
1372,노다메칸타빌레를 안봐서 모르겠지만 엄청 인기였던건기억한다..하려면 제대로하고 캐스팅부터 제대로 하자ㅋ윤아 싫어서가 아니라 그 배우분 연기를 잘 할 사람이하는게 낫다고 본다ㅋㅋㅋ그런 연기가 쉬운것도 아니고무엇보다 원작을 망치면 안되니깜ㅠㅠㅠㅠ,10,1,0,0,0,0
1373,죄송한데  왜 이 영화 평점을 내리세요? 윤아 문제는 한국판인데 왜 일본판에다가 의견 다시냐고요ㅋㅋㅋㅋ 명작인데 평점 내려가잖습니까. 저도 윤아 연기 조나 싫고  심은경이 됐으면 하는데 아니 왜 여기다가 불만이시냐고요ㅋㅋㅋ,10,1,0,0,0,0
1374,이건 일본에서  영화화해 개봉한일드 노다메칸타빌레 극장판이구요 ㄷㅅ들아 윤아나오는건 리메이크되서 나온다는건데왜여기다 의견을 올리고 평점을줘 무뇌들 ㅋㅋ,10,0,0,0,0,0
1375,윤아은 안됨!!원작자님 캐스팅에 참여해주세요작품 망치면 안되잖아요,10,0,0,0,0,0
1376,소속사는 보는 눈이 없나? 어떡해 윤아를 캐스팅 하는거지; 전혀 어울리지 않아,10,0,0,0,0,0
1377,치아키 센빠이 잊을수가 없다ㅠㅠ,10,0,0,0,0,0
1378,여주인공윤아라고원작평점은깎지말자,10,0,0,0,0,0
1379,내가봐도 윤아는 미스캐스튼데 익살스런 여주 특유성격을 잘 살릴수있을지 모르겠다 영화 내용 자체는 참 좋은데 뭐 감독도 이유가 있어서 윤아를 물망에 올린건지 모르겠다만..,8,0,0,1,0,0
1380,괜히 윤아 싫다는이유로 평점깎지마세요ㅡㅡ제가이영화진짜좋아하는데 밑에님이 뭔데 이영화평점1점주는데요ㅡㅡ,10,0,0,0,0,0
1381,후...제가 궁금한게 있는데요...한국판 캐스팅이랑 이거 평점 주는거랑 무슨 상관?,10,0,0,0,0,0
1382,어떤 이유로 윤아가 여주  물망에 오르는 것인지 모르겠지만  모든 일에는 궁합이라는 게 있는 법인데... 만약 윤아가 출연한다면 원작의 재미가 반감 될텐데 ㅜ 간단히 말하면 그냥 안보게 될 거란 얘기임  나부터도,9,0,0,0,0,1
1383,내가 아무리 소녀시대 팬이라고 해도 윤아는 좀 무리수 에요!!! 원작은 보시면 알겠지만 전혀다른 외모와 캐릭터인데 절대로 윤아는 안됩니다!! 윤아야 이건 너가 설 자리가아니야!!전 이하나씨를 추천합니다!!!,10,0,0,0,0,0
1384,노다메칸타빌레는 재밌다허나 어쩨서 우에노쥬리님 역할을 감히 윤아로 할수있지?심은하 가 괜찮은데  그드라마 망하게생겼네...,10,0,0,0,0,1
1385,이거 바이올린 연주하는 사람 헨리하면 딱일거 같음ㅋㅋㅋㅋ,10,0,0,0,0,0
1386,윤아는 절떄 안돼!! 그냥 망함,1,0,0,0,0,0
1387,완전 쟀었어요!! 근데 한국판캐스팅이...!! 윤아도 팬이지만 솔직히 이 역할은 심은경이 짱일듯한데..ㅠㅠ,10,0,0,0,0,0
1388,윤아라니...메친 차라리 여주인공 없이 갑시다,1,0,0,0,0,0
1389,노다메 칸타빌레 사랑해여~,10,0,0,0,0,0
1390,원작 망치지 말고 제작 철회 바람,8,0,0,0,0,0
1391,내가 유일하게 소장하고있는 드라마&영화인데..명작 망치지마ㅠ 윤아가 웬말이야ㅠㅠㅠ,10,0,0,0,0,0
1392,이건 그냥 음악으로 감성팔이 하는 싸구려 로맨스 영화..,1,0,0,0,0,0
1393,진짜 최애인데...원작 망치지 맙시다. 니노미야상의 의견을 반영하자고요! 우리 나라에 그런 연기자 없다고. 치아키라면 몰라 노다메 없다. 저기요 중학생 1학년도 이렇게 느껴요. 베토벤 바이러스 있음 되는거 아닙니까.애니부터 영화까지 다본 사람으로서 말,10,1,0,0,0,0
1394,완벽한 일본판을 항상 한국이 망쳐놓는다,10,0,0,0,0,0
1395,하...책에 에니에 영화까지 안본게 없는 노다메인데...윤아라니...윤아라니...! 제발 나의 이런 걱정을 뒤집어주라 진짜...!,10,0,0,0,0,0
1396,너무너무좋은영화 노다메랑치아키의케미가 대박인영화근데.캐스팅 이쫌 미스인것같지만 너무좋아하는 작품이라한번쯤은봐야겠다.,10,0,0,0,0,0
1397,노래도좋고 너무 재밌게봣어욯ㅎㅎ,10,0,0,0,1,1
1398,시간가는줄 모르고 잘 봤다 좀 엉성하긴 하지만 쳥점 높일려고 10점,10,0,0,1,0,1
1399,저예산 영화치곤 뭐 이정도면 볼만했다,6,0,0,0,0,0
1400,스토리의 시작과 배경은 좋았는데 중반부터 확 무너진 느낌. 흐지부지하게 끝나버린다.,5,0,0,1,0,0
1401,초반에반 살짝 끌리고 이건뭔 c급이 따로 없네...,4,0,0,0,0,0
1402,상당히 재밌는 영화.1초도 지루하지 않다.좀비 영화라 하는 사람들이 있는데 절대 좀비영화가 아니다.약물 실험 부작용의 무서움을 일깨우는 영화.,8,0,0,0,0,1
1403,저예산 영화의 설움이 느껴졌다,2,0,0,0,0,0
1404,시도는 좋았으나 뭔가 아쉽,6,0,0,0,0,0
1405,생각보다 재밌음. 평점이 너무 낮네ㅋㅋ 밸런스좀 맞추고자 10점 때리겠음,10,0,0,0,0,1
1406,괜찮은 소재. 하지만 시나리오 작가의 상상력부족.. 아쉽다.,7,0,0,1,0,0
1407,역시 기대하지 않고 보니까 꿀잼이네요^^ 평점이 너무 낮게 매겨진듯~,10,0,0,0,0,1
1408,어렵지 않은 스릴러지만  충분히 지적이고 흥미롭다.,9,0,0,0,0,0
1409,에릭로버츠 10점 줍니다다다,10,0,0,0,0,0
1410,재미있네요! 잘 봤습니다. ㅎㅎ,8,0,0,0,0,1
1411,전형적인 B급 영화임. 제작비도 그렇게까지 크게 안든 것 같고.. 스토리진행도 급작스럽고.. 행동도 너무 급진적이고.. 뭔가 2% 부족함. 결말이 제일 어이가 없음. 뭐 어쩌자는건지. 그냥 조연중에 예쁜여자들 보는 맛으로 봤음.,7,0,0,1,0,0
1412,볼만하긴 했는데 결말이 좀 아쉬웠음,7,0,0,1,0,0
1413,별루다....................,3,0,0,0,0,0
1414,b급 영화인데 괜찮은 수작이라 평하고 싶다. 왠지 2가 나올것 같은 결말 분위기... 괜찮을 듯,8,0,0,0,0,0
1415,소재 괜찮아서 좀 더 잘 만들 수 있었는데 끝날땐 여느 b급 호러 패턴데로 끝나버렸다.,6,0,0,0,0,0
1416,보다 잤다... 결말이 궁금하긴 하다...,3,0,0,0,0,0
1417,첨에 흥미있었는데 텍사스 이후로 도로아미 빽하는 설정을 너무 써먹네 ㅋㅋ,3,0,0,0,0,0
1418,솔직히 6점은아니다 칠점이적당할듯,8,0,0,0,0,0
1419,7점대는 될만한 영화다.. 새벽의저주 같은 영화가 재밌었다면 이 영화도 충분히 만족할 것임. B급느낌 전혀안남.. 혹평하는 사람들은 자기수준을 너무 과대평가하는 허세쟁이들임.,10,0,0,0,0,0
1420,b급을 넘어서 c급으로 가는 영화.....건질게 없다,4,0,0,0,0,0
1421,깔끔,9,0,0,0,0,0
1422,색다른 좀비를 만드려는건 알겠는데 부분부분 어색한 연출하며 어색하게 끝나버리는것은 어쩔수가 없나보다..,5,0,1,1,0,0
1423,역시 네이버 평점은 믿을게 못 되네;; 난 정말 재밌게 봤음ㅎ 적어도 평점 7이상은 되야지ㅋ,10,0,0,0,0,1
1424,스트리의 전개가 전형적이다. 하나의 흐름으로 처음부터 끝까지 흘러갔다. 또 마지막 결말도 좀 미흡하다는 느낌도 받았다.,6,0,0,1,0,0
1425,재미는 그럭저럭.. B급 영화 냄새가 난다..,6,0,0,0,0,1
1426,...,6,0,0,0,0,0
1427,시간 가는줄 모르고 끝났다 ㅋㅋㅋㅋ 결말이 후속작을 기대하게한다^^,8,0,0,0,0,1
1428,사기치지마 아주그냥 드럽게 재미없네 좀비냐 약물중독이냐 말하고싶은건 알겠는데 어지간한 킬링타임영화도 좋아하는 나로써는 OOO기영화 그저 욕심이부른 참사라기에도 어이없다 아 그냥 욕만나와 와 나 OOO알,1,0,0,0,0,1
1429,진부하고 무척 엉성한 개연성치고는 영상의 인물들이 개성있게 연기를해서인지 볼만은했다. 의외로 재미와 몰입도가 뛰어났다.  더도덜도말고 심심풀이용 시간때우기로는 딱인듯.,6,1,0,1,0,1
1430,몰입감도있고..볼만하다.1점준거중 한국영화는 8~10점주는 매미OO있네,7,0,0,0,0,0
1431,그 놈들이 시작부터 나오는 것이 아니라 실험을 통해 그것들이 되어 가는 과정을  보여주는 점이 나름 괜찮다. 또 하나의 중요한 점. 욕심부리다간 큰 일 난다. ㅋㅋ,7,0,0,0,0,0
1432,인간 혐오감 한계 실험   볼만함  재밌음,8,0,0,0,0,1
1433,기대이상이지만 결말이 확실치가 않아서 아쉬움 반 흥미 반,7,0,0,1,0,0
1434,저예산틱했지만 스토리는 나름 괜찮음.,6,0,0,1,0,0
1435,약물 좀비네.. 근데 결말은 뭐야.. 잡혀가서 죽는겨 사는겨?,7,0,0,0,0,0
1436,끝에 좀아쉽지만 볼만해요,10,0,0,1,0,0
1437,제작비를 아껴도 너무 아꼈어 스토리도 뻔하고 왕지루,1,0,0,1,0,1
1438,오 ~흥미진진했음 그런데 그럼 마지막에 어떻게 되는겨?.....그 뚱띵이남자뭐 어쩌려는거지?..,8,0,0,0,0,0
1439,흥미진진하고  재밌었네요.,8,0,0,0,0,1
1440,허접 b급영화가 아니네요 고어 호러 좀비물 매니아인데처음부터 끝까지 정말 긴장감있게 잘봤습니다네이버 평점 너무낮네요,10,0,0,0,0,0
1441,초중반의 긴장감은 어디 갔는가... 후반  결말만 잘 만들었으면 대박영화 였을텐데,7,0,0,0,0,0
1442,중후반 이후로 긴장감이 점점 떨어지고 결말은 시시하게 끝남. 그래도 나름 볼만은함.,6,0,0,0,0,0
1443,저예산을 감안하더라도 충분히 괜찮은 영화다,7,0,0,0,0,0
1444,역시 캐나다 영화구나~ 이젠 캐나다 영화를 구분할 수 있을것 같다.전개되는 내내 긴장감도 형성되고 몰입도 또한 괴안은 편.하지만 결말이 넘 길다. 압축적이고 임팩트하지 않고 질질 끄는 결말이 마이너스그래도 이정도면 볼만함. 6점,6,0,0,1,0,0
1445,무슨약인지 모르겠다,4,0,0,0,0,0
1446,괜찮은 영화 6점대는 아니다,10,0,0,0,0,0
1447,이런 시간 아깝다,2,0,0,0,0,0
1448,그렇게 나쁘진 않았다.,7,0,0,0,0,0
1449,에라잇 평점에낚였음.. 그냥 킬링타임용으로는 제격임...! 마지막반전도 예측가능함,6,0,0,0,0,0
1450,빠른 회복과 재생은 효과(?)를 봤지만...치명적으로 위험해진 결과를 낳게된...약 투여를 거듭할수록 짐승처럼 서서히 과격하고 포악한 행동을 보이던 많은 인체실험 대상자들...신선한 소재는 아니였지만...스피드한 내용전개와 스릴감,6,0,0,1,0,0
1451,왠지 2편도 나올거 같은.... 잔인한 영화에 너무 길들여져서 있어서 그런지ㅋ 이 영화는 몬가 너무 시시했음 ㅠ.ㅠ 그래도 심심할때 볼만함,7,0,0,0,0,0
1452,난 나름 재밌었다. 마지막에 반전이 있네요.,7,0,0,0,0,1
1453,뻔한 스토리에 결말도 예측 가능하지만 그럭저럭 볼만함,6,0,0,1,0,0
1454,뻔한 소재이지만 볼만하다!,7,0,0,0,0,0
1455, ,6,0,0,0,0,0
1456,초반에 흥미롭고 잼있었는데 시간 갈수록  먼산을 향해 달려간다고 할까...끝도 허무하네요,6,0,0,1,0,1
